grid,velocity,spread_rate,lambda,T,D,Y_N2,Y_AR,Y_O,Y_O2,Y_H2,Y_H,Y_OH,Y_H2O2,Y_H2O,Y_HO2,Y_HCO,Y_CH2,Y_CO,Y_CH2O,Y_CO2,Y_CH3,Y_CH4,Y_C2H4,Y_CH3OH,Y_C2H5,Y_C2H6,Y_CH3O,Y_HOCHO,Y_CH3O2,Y_CH3O2H,Y_C2H2,Y_CH2CO,Y_C3H4XA,Y_C3H4XP,Y_C3H5XA,Y_C2H3,Y_CH3CHO,Y_C2H5O2,Y_C3H3,Y_C3H6,Y_C2H3CHO,Y_CH3COCH2,Y_NXC3H7,Y_C3H8,Y_CH3COCH3,Y_IXC3H7O2,Y_NXC3H7O2,Y_C4H6,Y_C4H8X1,Y_IXC4H7,Y_IXC4H8,Y_IXC3H5CHO,Y_IXC3H6CO,Y_IXC4H10,Y_C4H10,Y_IXC3H5CO,Y_IXC4H7OH,Y_IXC4H9O2,Y_TXC4H9O2,Y_PXC4H9O2,Y_C5H9,Y_IXC5H9,Y_AXC5H10,Y_C5H10X1,Y_C6H11,Y_C6H12X1,Y_YXC7H14,Y_NXC7H16,Y_IXC8H18,Y_CH,Y_CH2GSG,Y_CH2OH,Y_HOCH2O,Y_C2H,Y_HCCO,Y_CH2CHO,Y_C2H5O,Y_C2H3O1X2,Y_CH3CO,Y_C3H2,Y_C3H5O,Y_C3H5XT,Y_IXC3H7,Y_C2H3CO,Y_CH2CCH2OH,Y_C4H7,Y_C4H7O,Y_IXC4H7O,Y_IXC4H9,Y_PXC4H9,Y_TXC4H9,Y_TXC4H9O,Y_IXC4H6OH,Y_C4H8OOH1X3,Y_IC4H8O2HXT,Y_TC4H8O2HXI,Y_NEOXC5H11,Y_C5H11X1,Y_C6H13X1,Y_XXC7H13,Y_XC7H13OXZ,Y_C7H15X2,Y_YXC7H15,Y_CXC8H17,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_C,radiative-heat-loss
0,0.0518228872,-6.03336537e-20,-2020.45739,300,4.63115841,3.16189836e-05,2.54279349e-07,4.26080285e-15,4.38231587e-11,3.3187178e-05,1.78438992e-16,-3.11123957e-19,3.06011654e-13,3.47709777e-06,3.03011699e-15,2.48694792e-12,8.28749389e-15,2.29210696e-06,7.78315009e-10,6.35998128e-07,6.09064554e-15,1.16425632e-06,1.69922903e-07,6.17805624e-10,1.58821161e-12,2.94921782e-08,-3.51121292e-16,2.00080836e-11,9.38242877e-17,5.65174536e-16,2.73586437e-07,6.59300402e-10,1.46611109e-08,9.59569298e-09,1.41337923e-11,2.2331e-14,2.23140777e-11,2.90318478e-13,1.24368058e-08,6.65928656e-08,8.93044878e-14,7.71388296e-15,1.72919718e-13,1.74960515e-11,2.71677195e-12,1.1330922e-14,8.52782601e-14,2.72074077e-10,1.00072543e-09,4.65752555e-10,1.29034691e-08,1.35379107e-12,8.14919451e-14,1.09612988e-10,8.0449757e-13,2.35487448e-17,5.67037158e-12,3.29613507e-13,4.70076026e-17,6.77684846e-15,1.24760316e-15,6.44662462e-12,1.36757736e-09,7.57071872e-12,3.91263285e-16,2.2843171e-13,8.63206434e-11,6.36613208e-18,0.999926766,-4.39632094e-28,1.58280054e-28,9.79742148e-14,-1.21860579e-21,-5.83534461e-14,1.00412848e-15,5.71868574e-15,4.6430037e-16,1.72254701e-36,1.41254909e-14,9.66593422e-12,3.89707507e-15,1.0658087e-12,9.98060033e-15,3.69863877e-14,9.45756037e-16,8.8260635e-14,1.39164322e-18,1.87349713e-13,6.89409857e-13,5.75867883e-15,3.25019131e-15,1.14143672e-18,1.02562359e-12,4.08743432e-23,3.21903913e-19,1.07814269e-19,5.26941655e-15,1.248888e-14,3.5253288e-18,4.64362384e-12,1.05381241e-19,1.18959823e-20,4.66749604e-15,2.79762431e-12,-8.25023477e-15,-7.27947997e-16,3.38879112e-14,2.00275543e-09,-1.0676813e-32,5.37966695e-09,4.38911385e-13,1.05567623e-11,1.14597824e-13,-1.74311163e-15,1.47732523e-09,1.32291159e-13,3.04762504e-24,2.51643187e-10,1.5247535e-12,6.13466039e-10,-2.14671707e-17,2.14553813e-15,2.21603732
0.000454545455,0.0501820302,3.82696971,-2020.45739,300.000461,4.6223571,0.000144593462,1.31223856e-06,2.58366106e-19,2.06876978e-10,5.88072739e-05,8.56832807e-20,-1.04650713e-18,1.44740218e-12,1.64007553e-05,1.4441382e-14,1.58529927e-11,2.64717138e-20,1.05390165e-05,5.01846147e-09,4.07740739e-06,2.49827918e-14,4.82547592e-06,8.99805129e-07,4.06524187e-09,9.79280162e-12,1.84590896e-07,-1.86980581e-17,1.5320255e-10,5.94781402e-16,4.01434828e-15,1.49904041e-06,4.90670114e-09,1.05932088e-07,6.93325507e-08,1.01150754e-10,1.23908853e-13,1.68563629e-10,2.64967003e-12,8.91318408e-08,4.71270662e-07,8.49355777e-13,7.28852322e-14,1.37000987e-12,1.39346026e-10,2.58073796e-11,1.26887626e-13,9.12123181e-13,2.36159279e-09,8.67285421e-09,4.01478438e-09,1.18997338e-07,1.47462851e-11,8.92355738e-13,1.03422057e-09,7.66835472e-12,2.58995129e-16,6.40932596e-11,3.98926432e-12,5.68922803e-16,7.88860708e-14,1.33777367e-14,6.94813043e-11,1.47999347e-08,8.13759569e-11,3.23711138e-15,2.65958437e-12,1.15555283e-09,8.19462427e-17,0.999755909,-1.34650398e-27,5.45306075e-28,5.93624875e-13,-1.02808391e-20,-3.19588095e-13,4.61318928e-15,4.25455522e-14,1.43143108e-15,1.29158528e-35,1.05913993e-13,6.05663776e-11,3.60920033e-14,7.62762425e-12,7.69140017e-14,3.07741826e-13,8.45927961e-15,7.06932141e-13,1.5226294e-17,2.052571e-12,6.5753757e-12,5.54839076e-14,3.09979765e-14,1.26031569e-17,1.15471448e-11,4.7579892e-22,3.89593209e-18,1.00011633e-19,5.63595548e-14,1.29755722e-13,4.13822004e-17,6.1998693e-11,1.58863629e-18,1.63860516e-19,6.27314207e-14,4.07068981e-11,-4.71670711e-15,-2.67933962e-16,1.10094001e-13,9.4348602e-09,-4.83099156e-32,2.51311473e-08,2.61804814e-12,6.77301984e-11,5.48484735e-13,-8.49321229e-17,9.53395527e-09,8.64455803e-13,1.40018623e-23,1.60335302e-09,9.71496174e-12,3.9086937e-09,-1.35766797e-16,8.88407527e-16,10.557114
0.000909090909,0.0451887519,7.65606463,-2020.45739,300.006825,4.6008657,0.000648864792,6.6361984e-06,-1.66614004e-19,9.60607502e-10,0.000103777582,1.19599647e-15,2.79266997e-19,6.80411658e-12,7.58832967e-05,5.83793411e-14,9.8889354e-11,-1.09326996e-25,4.75521379e-05,3.16384337e-08,2.55600011e-05,6.85242082e-14,1.96523157e-05,4.66807664e-06,2.61497878e-08,5.93237342e-11,1.13002787e-06,1.16434084e-16,1.14518423e-09,2.70073519e-15,2.91349458e-14,8.04403179e-06,3.56537423e-08,7.47633621e-07,4.89326292e-07,7.07379833e-10,6.77876429e-13,1.2431058e-09,2.35340047e-11,6.24005492e-07,3.25825934e-06,7.87328632e-12,6.70940386e-13,1.059666e-11,1.08321784e-09,2.38919061e-10,1.33404717e-12,9.47498393e-12,1.99938583e-08,7.33136541e-08,3.37570216e-08,1.06994784e-06,1.55694744e-10,9.42624565e-12,9.5123423e-09,7.12223359e-11,2.72688066e-15,7.05411316e-10,4.69260688e-11,5.41697693e-15,8.92876479e-13,1.39731597e-13,7.29396026e-10,1.55996757e-07,8.51711442e-10,3.51520664e-14,3.01171351e-11,1.50488912e-08,1.09496678e-15,0.999051377,-3.78019271e-31,3.6009095e-26,3.67013652e-12,3.98504025e-20,-1.7275449e-23,7.42049714e-14,3.11177382e-13,9.20859524e-15,9.45627893e-35,7.85106086e-13,3.7536025e-10,3.25083652e-13,5.34464231e-11,6.19898536e-13,2.49696506e-12,7.3843882e-14,5.89532231e-12,1.8665793e-16,2.18695741e-11,6.1280652e-11,5.1653571e-13,2.72954005e-13,6.42040449e-16,1.26480119e-10,5.38774126e-21,4.86666245e-17,1.04758255e-19,5.87167454e-13,1.3131402e-12,4.72834072e-16,8.05354173e-10,7.12345008e-17,2.19560217e-18,8.62106565e-13,6.17726951e-10,-1.32547588e-15,5.96805622e-17,3.52679555e-13,4.36018629e-08,1.61149776e-26,1.15183644e-07,1.52637213e-11,4.24899269e-10,2.56713318e-12,3.98823139e-17,6.01589854e-08,5.52250592e-12,6.75510236e-23,9.98958487e-09,6.05284195e-11,2.43528543e-08,-9.70712794e-17,1.32699202e-16,49.3906807
0.00113636364,0.0415166336,9.57477286,-2020.45739,300.0365,4.57517436,0.00149060098,1.6541158e-05,2.31483745e-20,2.28265215e-09,0.000137997178,7.70230406e-15,1.89722215e-18,1.61599327e-11,0.000177947914,1.13502377e-13,2.86808795e-10,9.2627052e-25,0.000109650297,9.23125023e-08,7.42659146e-05,1.49763609e-13,4.23447172e-05,1.18444453e-05,7.74364359e-08,1.68831489e-10,3.22721e-06,8.81760059e-16,3.79614892e-09,5.14301915e-15,9.48742468e-14,2.09005138e-05,1.15620492e-07,2.3726844e-06,1.55292317e-06,2.23294473e-09,1.79752425e-12,4.07849111e-09,8.88709861e-11,1.96833943e-06,1.01811574e-05,3.08813692e-11,2.61396648e-12,3.62878968e-11,3.70063591e-09,9.36119652e-10,5.75034963e-12,4.04613405e-11,7.29905179e-08,2.67316684e-07,1.22572605e-07,4.09608992e-06,6.78196881e-10,4.10618618e-11,3.70784377e-08,2.79803947e-10,1.18391576e-14,3.18041414e-09,2.22710119e-10,1.60316275e-14,4.1058783e-12,6.03549293e-13,3.16350307e-09,6.78825633e-07,3.68182928e-09,1.60862721e-13,1.38541524e-10,7.80857994e-08,5.83088801e-15,0.997892281,2.21846006e-34,1.20716844e-24,1.06156579e-11,8.76782644e-19,-1.46335492e-27,3.93615674e-13,1.01525376e-12,3.11199604e-14,3.10002004e-34,2.58448124e-12,1.11614021e-09,1.23998288e-12,1.68976641e-10,2.42515733e-12,8.80830308e-12,2.76832796e-13,2.14543726e-11,8.90189204e-16,9.47764089e-11,2.42800296e-10,2.03453272e-12,1.00521456e-12,7.10197224e-15,5.67934868e-10,2.48531229e-20,2.46072068e-16,1.62130414e-19,2.53088202e-12,5.52524038e-12,2.1983064e-15,4.16956719e-09,7.30873371e-16,1.16712626e-17,4.71649374e-12,2.76283764e-09,-4.05811231e-16,2.25208346e-16,6.56109051e-13,1.02172534e-07,2.37398469e-25,2.68421457e-07,4.19871343e-11,1.23524912e-09,6.06477016e-12,1.59191018e-17,1.75644141e-07,1.62656828e-11,1.58613057e-22,2.88954047e-08,1.75082981e-10,7.0442451e-08,-3.73550085e-17,2.04937067e-17,116.846075
0.00136363636,0.0371986299,11.5068318,-2020.45739,300.212607,4.5207889,0.00354336746,4.30087393e-05,1.35717119e-18,5.71384896e-09,0.000183838857,4.77632046e-14,1.40033166e-17,3.98638705e-11,0.000432641336,2.21758077e-13,8.82111873e-10,1.46546953e-23,0.000261787516,2.85441031e-07,0.000228578481,4.31209204e-13,9.38746038e-05,3.14069663e-05,2.43374271e-07,5.09362944e-10,9.7478646e-06,7.03491219e-15,1.35054804e-08,1.04328128e-14,3.31179517e-13,5.68880429e-05,4.01434914e-07,8.04769091e-06,5.26722599e-06,7.54370386e-09,5.01354358e-12,1.43468147e-08,3.64237152e-10,6.63186747e-06,3.39473338e-05,1.32102933e-10,1.10944165e-11,1.34310223e-10,1.36107237e-08,3.99971182e-09,2.71809681e-11,1.89392179e-10,2.88671676e-07,1.05578797e-06,4.81914109e-07,1.70645447e-05,3.25201207e-09,1.96897838e-10,1.57541587e-07,1.19904487e-09,5.65499143e-14,1.58318231e-08,1.17026375e-09,4.69411445e-14,2.08493023e-11,2.86775231e-12,1.50992281e-08,3.25166087e-06,1.75029403e-08,8.15644102e-13,7.03268728e-10,4.52490426e-07,3.47572394e-14,0.995035372,2.49528078e-31,4.35972351e-23,3.25548135e-11,1.53592261e-17,1.66419438e-28,2.36049015e-12,3.54987803e-12,1.15077475e-13,1.11497998e-33,9.07879188e-12,3.59131901e-09,5.14062803e-12,5.70339873e-10,1.05500647e-11,3.35383175e-11,1.12920295e-12,8.47942588e-11,4.46762227e-15,4.50376665e-10,1.05212099e-09,8.75016986e-12,4.06750977e-12,7.37164065e-14,2.81550994e-09,1.28347438e-19,1.36161246e-15,5.12282099e-19,1.1998543e-11,2.55086915e-11,1.1306105e-14,2.40982073e-08,7.83041612e-15,6.94174294e-17,2.84383207e-11,1.35594373e-08,-6.98599965e-17,5.53128068e-16,1.2423334e-12,2.48245479e-07,3.48560146e-24,6.48313841e-07,1.21585366e-10,3.80425816e-09,1.48527394e-11,2.82974205e-18,5.43523819e-07,5.0765813e-11,3.86263329e-22,8.84982049e-08,5.3624033e-10,2.15749586e-07,3.73988006e-17,1.47171104e-18,286.639754
0.00159090909,0.0324562336,13.4825325,-2020.45739,301.132477,4.40153363,0.00826295041,0.000109346308,1.16497561e-17,1.48030991e-08,0.000245314636,2.28708671e-13,1.05028312e-16,9.63821035e-11,0.0010308487,4.53609731e-13,2.64518345e-09,1.73172107e-22,0.0006133413,8.56944144e-07,0.00068316212,1.44998859e-12,0.000204803793,8.13757709e-05,7.42121056e-07,1.49905755e-09,2.86259972e-05,5.70452247e-14,4.63634791e-08,2.43460399e-14,1.11647098e-12,0.00015115641,1.3449983e-06,2.64003698e-05,1.72791674e-05,2.48587449e-08,1.37497001e-11,4.87234315e-08,1.42331699e-09,2.16187245e-05,0.000109549779,5.40947433e-10,4.49958321e-11,4.82124966e-10,4.82510582e-08,1.63581151e-08,1.20941434e-10,8.35137098e-10,1.09667158e-06,4.00561216e-06,1.82060694e-06,6.81377598e-05,1.48507823e-08,8.99173436e-10,6.40982715e-07,4.9176575e-09,2.56862587e-13,7.49287414e-08,5.79101086e-09,1.33293976e-13,9.98819467e-11,1.29806627e-11,6.86546568e-08,1.48356617e-05,7.91395479e-08,3.9301297e-12,3.35831791e-09,2.4766512e-06,1.95475889e-13,0.988312906,1.01672769e-29,1.22989891e-21,9.71773322e-11,2.23853885e-16,1.12395318e-27,1.45835071e-11,1.19873702e-11,4.06429264e-13,4.35448278e-33,3.05327999e-11,1.16212319e-08,2.03330402e-11,1.85521517e-09,4.21807068e-11,1.22683191e-10,4.45208666e-12,3.23547609e-10,2.02259616e-14,2.01131417e-09,4.38573233e-09,3.60315652e-11,1.61562968e-11,6.46682845e-13,1.32747873e-08,6.63032534e-19,7.1306266e-15,2.36526422e-18,5.42053838e-11,1.12228765e-10,5.49619643e-14,1.31324229e-07,7.37711378e-14,3.8956006e-16,1.60554792e-10,5.84675624e-08,-6.63011472e-18,1.33976973e-15,2.33526891e-12,5.91301413e-07,3.95027104e-23,1.53597627e-06,3.42030736e-10,1.13770967e-08,3.53844575e-11,2.8279139e-19,1.63305334e-06,1.52644649e-10,9.40138495e-22,2.63244866e-07,1.59525311e-09,6.41829963e-07,3.99655125e-16,5.47621684e-20,686.741338
0.00170454545,0.0300969325,14.5208345,-2020.45739,302.78539,4.28744355,0.012627931,0.000175030313,3.67156606e-17,2.63811882e-08,0.000284285387,4.78703919e-13,3.28175954e-16,1.50196446e-10,0.0015931806,7.21523052e-13,4.66604309e-09,6.60590286e-22,0.000940041936,1.50422183e-06,0.00119607557,2.862278e-12,0.000302413437,0.00013160811,1.31427829e-06,2.58656172e-09,4.96382921e-05,1.88824334e-13,8.79762046e-08,4.20482624e-14,2.09566719e-12,0.000247865232,2.51119489e-06,4.87807466e-05,3.19275228e-05,4.68437031e-08,2.31889963e-11,9.18668512e-08,2.89543959e-09,3.98034286e-05,0.000200473407,1.14345631e-09,9.42138525e-11,9.33547692e-10,9.33626808e-08,3.4546759e-08,2.63664377e-10,1.81284532e-09,2.21260633e-06,8.07463237e-06,3.66127438e-06,0.000141783042,3.36557827e-08,2.03780051e-09,1.34947378e-06,1.04025636e-08,5.76865807e-13,1.73808943e-07,1.36585364e-08,2.67497427e-13,2.30716806e-10,2.92331263e-11,1.55165028e-07,3.36039867e-05,1.77698735e-07,9.22367942e-12,7.69113708e-09,6.33486269e-06,5.09396437e-13,0.981919349,7.01927545e-29,6.83620065e-21,1.70566295e-10,9.61087692e-16,4.03235339e-27,4.01339161e-11,2.25274978e-11,7.68884812e-13,1.06327727e-32,5.64305288e-11,2.10987448e-08,4.17757469e-11,3.36522646e-09,8.15512778e-11,2.41390605e-10,9.32301463e-12,6.53958333e-10,4.24439696e-14,4.40207721e-09,9.37666975e-09,7.59217515e-11,3.61023342e-11,2.10039322e-12,3.07258168e-08,1.78513512e-18,1.77956442e-14,5.83425826e-18,1.21996914e-10,2.47862759e-10,1.27857309e-13,3.32730924e-07,2.41767705e-13,1.01362874e-15,4.10952793e-10,1.18868271e-07,-1.02384972e-18,2.15889834e-15,3.20308099e-12,9.13930136e-07,1.32543389e-22,2.36814871e-06,5.77301814e-10,1.99266633e-08,5.35525282e-11,4.37671675e-20,2.86803848e-06,2.62415881e-10,1.5178351e-21,4.59552102e-07,2.78571748e-09,1.12079758e-06,1.15597339e-15,3.52745299e-21,1067.45606
0.00181818182,0.0279506201,15.6603002,-2020.45739,306.908553,4.1023677,0.0192709915,0.000280049193,1.21616964e-16,5.03472228e-08,0.000330940335,9.44955091e-13,1.1434963e-15,2.33871996e-10,0.0024583114,1.29510696e-12,8.28689981e-09,2.74794224e-21,0.00143940879,2.64768017e-06,0.00209955225,5.75051382e-12,0.000445967669,0.000212808162,2.33488464e-06,4.43381542e-09,8.62969043e-05,5.89967212e-13,1.68076904e-07,7.68820699e-14,3.9573903e-12,0.000406561581,4.71049166e-06,9.06298872e-05,5.93191515e-05,8.99243099e-08,3.93791759e-11,1.74332949e-07,5.93114605e-09,7.36819967e-05,0.000368658707,2.45203822e-09,1.99627252e-10,1.80168072e-09,1.82173975e-07,7.40029567e-08,5.78834601e-10,3.96169191e-09,4.51331893e-06,1.64548312e-05,7.44321254e-06,0.000298967382,7.77994108e-08,4.71074103e-09,2.88154686e-06,2.23245089e-08,1.31466858e-12,4.12018921e-07,3.27873844e-08,6.26089212e-13,5.41430119e-10,6.70896558e-11,3.57655783e-07,7.76415666e-05,4.06374211e-07,2.21396922e-11,1.78437053e-08,1.67028327e-05,1.37047291e-12,0.971926245,4.60864423e-28,3.59731582e-20,3.0089455e-10,3.50658547e-15,2.35389927e-26,1.12240477e-10,4.26029806e-11,1.4486406e-12,3.81151611e-32,1.03665112e-10,3.70351804e-08,8.66584071e-11,6.04741809e-09,1.52222152e-10,4.78975814e-10,1.99637239e-11,1.32814235e-09,8.6251685e-14,9.72659522e-09,2.02460649e-08,1.61241041e-10,8.76411599e-11,6.27322566e-12,7.26865341e-08,5.88042229e-18,4.55260689e-14,1.490893e-17,2.79933111e-10,5.56802821e-10,3.00692615e-13,8.64732473e-07,7.26215021e-13,2.72254238e-15,1.06113554e-09,2.47902721e-07,-8.76531368e-20,3.74219159e-15,4.39017958e-12,1.41071893e-06,4.57895573e-22,3.64824994e-06,9.74132039e-10,3.49942733e-08,7.90313848e-11,5.28066255e-21,5.05138414e-06,4.42250869e-10,2.51241831e-21,8.04056264e-07,4.87698536e-09,1.96219015e-06,2.89181859e-15,1.64069082e-22,1673.79391
0.00193181818,0.0262186123,17.0121554,-2020.45739,316.156612,3.81372368,0.0290162566,0.000441002845,4.2049406e-16,1.04380264e-07,0.000387221213,1.76672006e-12,4.54115606e-15,3.59068424e-10,0.00373757739,2.85351984e-12,1.4525111e-08,1.32168619e-20,0.00217566325,4.56303383e-06,0.00360914118,1.23763866e-11,0.000650530941,0.000338429279,4.05947896e-06,7.33154464e-09,0.000147074809,1.70054787e-12,3.13135602e-07,1.60536168e-13,7.28984293e-12,0.000655421409,8.60218822e-06,0.000164475298,0.00010765539,1.72543114e-07,6.63404326e-11,3.2272641e-07,1.16733964e-08,0.000133286169,0.000662468457,5.10202408e-09,4.08673762e-10,3.31726764e-09,3.46512674e-07,1.53788818e-07,1.20299219e-09,8.18292182e-09,8.95319572e-06,3.26093199e-05,1.47215018e-05,0.000612226498,1.738882e-07,1.05293331e-08,5.97206536e-06,4.64819756e-08,2.86689388e-12,9.4316842e-07,7.47691827e-08,1.83041142e-12,1.20892239e-09,1.48756986e-10,7.97325388e-07,0.000173475566,8.97374713e-07,5.12696332e-11,3.92853557e-08,4.23314807e-05,3.53983601e-12,0.956837665,2.77764538e-27,1.6877168e-19,5.22223113e-10,9.8990874e-15,3.05125451e-25,3.00010488e-10,7.86174851e-11,2.59008191e-12,2.71237584e-31,1.81144878e-10,5.88159432e-08,1.7330835e-10,1.03027612e-08,2.81671675e-10,9.23756659e-10,4.23499613e-11,2.58791336e-09,1.5256504e-13,2.03342907e-08,4.19325588e-08,3.28373179e-10,2.32559876e-10,1.53348316e-11,1.66149768e-07,2.47773307e-17,1.12880947e-13,3.70237448e-17,6.2137332e-10,1.20875085e-09,6.64284546e-13,2.14283393e-06,1.68657888e-12,7.0209117e-15,2.51502134e-09,4.99246531e-07,7.08065242e-20,7.37586752e-15,5.97285564e-12,2.14640346e-06,1.7673093e-21,5.54671973e-06,1.60810623e-09,6.01851799e-08,1.0961152e-10,5.82244894e-22,8.71188774e-06,6.97066529e-10,4.28865762e-21,1.37701847e-06,8.36316764e-09,3.36480252e-06,5.74890646e-15,7.14797496e-24,2647.83505
0.00198863636,0.0256138448,17.8436513,-2020.45739,324.294281,3.61669387,0.0354384733,0.000550322522,8.15410541e-16,1.59596329e-07,0.000420130265,2.35660785e-12,9.89389471e-15,4.42751029e-10,0.00458371406,4.80713405e-12,1.92302026e-08,3.12289633e-20,0.00266300762,5.94720493e-06,0.00469845453,1.96350056e-11,0.000782803249,0.000424267411,5.31367012e-06,9.18904592e-09,0.000190719799,2.83454246e-12,4.24106944e-07,2.60063209e-13,9.81656745e-12,0.00082710173,1.15109498e-05,0.000219926182,0.000143953489,2.42043998e-07,8.63597816e-11,4.35719399e-07,1.60391616e-08,0.000177969535,0.00088145289,7.30813349e-09,5.77149722e-10,4.35150828e-09,4.74376861e-07,2.20094602e-07,1.67924189e-09,1.13735145e-08,1.25165906e-05,4.5562975e-05,2.05545625e-05,0.000869900605,2.58455476e-07,1.56507693e-08,8.5376602e-06,6.66000101e-08,4.15570216e-12,1.41940448e-06,1.10367246e-07,3.79601535e-12,1.7664009e-09,2.19894463e-10,1.18362193e-06,0.000257820422,1.32365818e-06,7.7604107e-11,5.7015032e-08,6.72785718e-05,5.6834177e-12,0.946654772,6.50213967e-27,3.42832403e-19,6.86157743e-10,1.40769269e-14,1.82847307e-24,4.74874958e-10,1.05988247e-10,3.32826316e-12,1.13492864e-30,2.30283754e-10,6.87253417e-08,2.40941327e-10,1.29459797e-08,3.83428419e-10,1.27111966e-09,6.24937137e-11,3.52746683e-09,1.77144531e-13,2.8331657e-08,5.91451008e-08,4.59974135e-10,4.22560831e-10,2.18089456e-11,2.49945203e-07,6.34497861e-17,1.8011008e-13,5.89070291e-17,9.20363365e-10,1.76596853e-09,9.51030853e-13,3.34444155e-06,2.19443247e-12,1.12621932e-14,3.64351137e-09,6.89718953e-07,1.35126645e-19,1.12524665e-14,6.94306025e-12,2.63378251e-06,3.77145101e-21,6.80901817e-06,2.04634029e-09,7.83726122e-08,1.23388458e-10,1.73705475e-22,1.13593318e-05,8.33517079e-10,5.79492846e-21,1.78813947e-06,1.08749609e-08,4.37537911e-06,7.05892456e-15,7.36517721e-25,3369.55781
0.00204545455,0.0252380939,18.8483417,-2020.45739,335.916489,3.38175519,0.0430591785,0.000682588133,1.57636435e-15,2.45551172e-07,0.000456553296,2.96302708e-12,2.1810971e-14,5.43004918e-10,0.0055882861,8.48850048e-12,2.53669826e-08,7.20389256e-20,0.00324335871,7.69015886e-06,0.00606938779,3.21926904e-11,0.000937927787,0.000528472314,6.89965408e-06,1.12379966e-08,0.000245498349,4.45068758e-12,5.69358452e-07,4.2988036e-13,1.31027922e-11,0.00103682641,1.52525934e-05,0.00029162026,0.000190886895,3.40091318e-07,1.12343518e-10,5.83146656e-07,2.16169703e-08,0.000235684869,0.0011631301,1.03725475e-08,8.03919532e-10,5.52360723e-09,6.43834809e-07,3.12042307e-07,2.28028393e-09,1.53842594e-08,1.73406134e-05,6.30870348e-05,2.84442596e-05,0.0012248655,3.80685936e-07,2.30538707e-08,1.20952706e-05,9.4559872e-08,5.92050176e-12,2.1170151e-06,1.59677402e-07,8.37458187e-12,2.53031759e-09,3.2183471e-10,1.74139596e-06,0.000379753873,1.9340733e-06,1.16399613e-10,8.13781824e-08,0.000106097585,9.0568035e-12,0.93435875,1.30859545e-26,6.09449876e-19,8.97348064e-10,1.65130437e-14,1.69224822e-23,7.0132083e-10,1.41661383e-10,4.12068332e-12,6.87308992e-30,2.81788159e-10,7.54143806e-08,3.29297799e-10,1.57551782e-08,5.04995456e-10,1.73166344e-09,9.23580476e-11,4.70446414e-09,1.76250959e-13,3.81221952e-08,8.18784842e-08,6.34370676e-10,7.93820628e-10,2.66317647e-11,3.72669755e-07,1.82751534e-16,2.89116168e-13,9.36768715e-17,1.35105861e-09,2.55292326e-09,1.32002401e-12,5.17131426e-06,2.36538663e-12,1.79293334e-14,5.00303355e-09,9.33253577e-07,2.25113072e-19,1.82587991e-14,8.037816e-12,3.21327583e-06,8.30973431e-21,8.31690347e-06,2.57891848e-09,1.01272632e-07,1.33756975e-10,2.26686822e-22,1.4695016e-05,9.58219004e-10,7.9688223e-21,2.30318648e-06,1.4033278e-08,5.64606762e-06,7.49900745e-15,7.29497925e-26,4338.91765
