,Temp,Grid,S_L,Y_IXC8H18,Y_CO,Y_O2,Y_NO,Y_CO2,Y_H2O,HRR,C_P,lambda
15,320.4303058836752,0.00940625,0.23912233913210654,0.0476013215914559,0.0006237947161773676,0.2197858941880333,1.710439996346546e-08,0.00035705821231230017,4.849017082963418e-16,2917.8005487636633,1052.3339687126615,0.026010543361630056
16,329.5094123892608,0.00945,0.24606932127889153,0.04761742309319125,0.0008880745617091912,0.21886285816085677,2.521674765290498e-08,0.0005579650886686882,1.7672546715998295e-15,6012.754323072032,1056.5810051726494,0.026591589367272066
17,335.5531452265775,0.009471875000000001,0.2506872384360814,0.04762597096117322,0.001062666046829892,0.2182495018610889,3.0873864839031906e-08,0.0007008715482866984,3.693297449725736e-15,8653.551289311581,1059.3498052689722,0.026977516832941445
18,342.89050902755037,0.00949375,0.25628893356591126,0.04763394263604077,0.0012725793568461484,0.2175089618788664,3.7954796332058415e-08,0.0008820742154462339,8.08648017982338e-15,12401.761938237556,1062.6614514584203,0.027445790208096434
19,351.7494760196724,0.009515625,0.26304820471656026,0.047640146169758375,0.001523482251952373,0.21662025142559035,4.680837462978456e-08,0.0011101845257328658,1.8677235351039072e-14,17652.45868324629,1066.6028569143896,0.028011357008411623
20,362.3781512374943,0.0095375,0.2711546122972566,0.04764269047512665,0.0018214096976858522,0.21556097087255968,5.786225343110425e-08,0.0013950300272388193,4.5553553865583696e-14,24933.050132669454,1071.2669413594497,0.028690564093781117
21,375.0391833147044,0.009559375,0.2808094308164081,0.04763869011883974,0.0021726195009416503,0.21430787842858892,7.163626559489326e-08,0.0017475629536550842,1.1794210407730276e-13,34997.82950525553,1076.7507847004103,0.029500754059925582
22,390.00183636798914,0.00958125,0.2922198656964073,0.047623885357562054,0.002583416124924884,0.21283760541983845,8.875555457963407e-08,0.002179684581612318,3.281885578506545e-13,49043.177933830004,1083.1535634670245,0.030459682088234234
23,407.5321354301298,0.009603125,0.3055918459945017,0.04759217177052919,0.003059959875627728,0.2111274554620717,1.0996219735632039e-07,0.0027039956135749134,9.935584389028028e-13,69164.99025902993,1090.57462582932,0.031584789981102784
24,427.8819584475551,0.009625,0.32112205376359304,0.047535041850369726,0.0036080838540369074,0.20915620452216635,1.3612377224368815e-07,0.00333349833903904,3.2433980508578022e-12,99266.87555254386,1099.1120511979673,0.03289240935835544
25,439.2237465816985,0.0096359375,0.3297838047722288,0.047491824104640167,0.003915505360681721,0.2080491945149939,1.5167195686095876e-07,0.0036980922762487973,6.478631307508917e-12,121278.31261781746,1103.8538136218644,0.03362188952591799
26,451.3914064405291,0.009646875,0.33908036943356124,0.047435619094637685,0.0042444789977658815,0.20686382463456784,1.689709449580466e-07,0.004096892800408383,1.2613092393467166e-11,149864.47355461284,1108.9258863277482,0.03440470219108702
27,464.4098274938596,0.0096578125,0.34903211843345855,0.0473636756083456,0.004595702739346492,0.20559777584753394,1.8818370166645732e-07,0.004531840969793044,2.424882539495594e-11,187549.46913247602,1114.3400890111757,0.035242381714740575
28,478.30091040214575,0.00966875,0.3596573829298365,0.04727280614144657,0.004969827412514227,0.2042489796986954,2.094819765809819e-07,0.00500485186051377,4.587689892487386e-11,237834.24692146797,1120.1076683919161,0.036136244584527494
29,493.08341798147654,0.009679687499999999,0.3709723719493613,0.04715934499986498,0.005367455958219648,0.20281563243232567,2.3304565930978522e-07,0.005517807119867265,8.500354679567352e-11,305578.0276884232,1126.239152212243,0.03708737902480397
30,508.77289724181946,0.009690625,0.3829911482483038,0.047019107356200594,0.0057891438785538565,0.20129620516913327,2.590618955840985e-07,0.006072549477666749,1.537301453352182e-10,397532.3909839904,1132.7441387352558,0.038096639728653584
31,525.3816702823174,0.0097015625,0.3957256615806288,0.04684735036554468,0.006235400763114867,0.19968945051125014,2.877239255858999e-07,0.0066708793082430485,2.709218448536038e-10,523137.0384207233,1139.631000288827,0.039164647592739875
32,542.9188878467471,0.009712499999999999,0.40918583517851753,0.04663873768359647,0.006706692744090801,0.19799440618851452,3.1922960432956953e-07,0.007314553252693341,4.65148429989209e-10,695603.5504757111,1146.9064788858755,0.040291794061128226
33,552.0429438519126,0.00971796875,0.4161958254749382,0.04651726752857655,0.006954026158818286,0.19710582692860346,3.362742565737071e-07,0.00765702291805182,6.084795102250764e-10,807945.7991828439,1150.6974153855654,0.04087808308273852
34,561.4059134237962,0.0097234375,0.42339397213128044,0.04638340342025279,0.007208050983204943,0.1961940334139085,3.5413422543939007e-07,0.00801202794334937,7.894083363364395e-10,940821.152069337,1154.5882551744917,0.041479516589444584
35,571.0080934379622,0.009728906249999999,0.4307810522938009,0.046236170437488885,0.007468820402260352,0.19525898673511308,3.728361507088523e-07,0.008379797292319082,1.0167953332960218e-09,1098636.070327695,1158.5789267011048,0.042096082971368076
36,580.8495961252713,0.009734375,0.4383577437013432,0.04607454175785285,0.007736385364268195,0.19430066923317815,3.9240655445595937e-07,0.00876055745635141,1.3012350772607074e-09,1286791.2845888948,1162.6690963336703,0.04272775743979669
37,590.9303546183186,0.00973984375,0.4461246315539771,0.04589743820668783,0.008010794728876301,0.19331908474874238,4.1287174012506667e-07,0.00915453264587817,1.6553809503413433e-09,1512123.8843394434,1166.858135291904,0.04337450246392874
38,601.2501281141388,0.009745312499999999,0.45408221518216246,0.04570372808442395,0.008292095415166843,0.19231425900473761,4.3425768372581484e-07,0.009561945011404838,2.0943221624417106e-09,1783420.579538813,1171.145083598034,0.044036268188379885
39,611.8085062670383,0.00975078125,0.46223091427625773,0.045492227325527795,0.008580332548428792,0.1912862401945663,4.565899167821689e-07,0.009983014893012726,2.6360223831226246e-09,2112099.1341264485,1175.528610865922,0.044712992807002
40,622.6049123530078,0.00975625,0.47057107435904993,0.04526170005223429,0.008875549605874365,0.19023509986941015,4.798934006625997e-07,0.01041796109769628,3.3018303824485762e-09,2513094.401484831,1180.0069736463067,0.045404602864719104
41,633.6386046496817,0.009761718749999999,0.47910297119861894,0.04501085959864084,0.009177788563783372,0.1891609342422673,5.041923919113987e-07,0.010867001204940281,4.117075110159333e-09,3005952.4738650285,1184.5779688911446,0.046111013453923794
42,644.90867540024,0.0097671875,0.48782681381937043,0.04473837009600051,0.009487090051318188,0.1880638660476916,5.295102981998637e-07,0.011330351902277472,5.1117608488585375e-09,3616081.304978859,1189.238882918004,0.04683212826834193
43,656.4140466916402,0.00977265625,0.49674274582428357,0.04444284872766326,0.00980349351932064,0.18694404710558069,5.558695245299204e-07,0.011808229354313615,6.32138248433687e-09,4376017.760232682,1193.9864350874848,0.04756783947600346
44,668.153462641436,0.009778124999999999,0.505850844799822,0.04412286878108745,0.010127037434774373,0.1858016617214435,5.832913093389715e-07,0.01230084961033092,7.787885866345842e-09,5326438.972123406,1198.8167153445404,0.04831802737749073
