,Temp,Grid,Mixture Fract
0,300.0,0.0,1.0
1,300.0000000012722,0.000425531914893617,1.0
2,300.0000000015034,0.000851063829787234,1.0
3,300.0000000015116,0.001276595744680851,1.0
4,300.0000000015108,0.001702127659574468,1.0
5,300.00000000150993,0.002127659574468085,1.0
6,300.00000000150914,0.002553191489361702,1.0
7,300.00000000150834,0.0029787234042553193,1.0
8,300.00000000150754,0.003404255319148936,1.0
9,300.00000000150686,0.003829787234042553,1.0
10,300.0000000015061,0.00425531914893617,1.0
11,300.0000000015053,0.004680851063829788,1.0
12,300.00000000150465,0.005106382978723404,1.0
13,300.00000000150385,0.005531914893617021,1.0
14,300.0000000015031,0.005957446808510639,1.0
15,300.00000000150237,0.006382978723404255,1.0
16,300.00000000150413,0.006808510638297872,1.0
17,300.00000000155813,0.00723404255319149,1.0
18,300.0000000026626,0.007659574468085106,1.0
19,300.0000000624599,0.008085106382978723,1.0
20,300.0000011314989,0.008297872340425533,1.0
21,300.0000236405477,0.00851063829787234,1.0
22,300.0004246396084,0.008723404255319148,1.0
23,300.00265710535933,0.008829787234042553,0.9999511403997218
24,300.01805005099504,0.008936170212765958,0.9995964465116743
25,300.1106759999709,0.009042553191489363,0.9984296734067876
26,300.30120277418587,0.009095744680851066,0.9970612634414117
27,300.8439133724035,0.009148936170212767,0.9946008233780421
28,301.4467268223863,0.009175531914893618,0.9927121102000189
29,302.5048410237496,0.009202127659574469,0.9901876546049783
30,304.2990068046463,0.00922872340425532,0.9868639580283195
31,307.23151305738554,0.00925531914893617,0.9825569180595058
32,311.8395877745318,0.009281914893617021,0.9770705911660802
33,318.7787511688129,0.009308510638297872,0.9702123284952184
34,328.7553722899805,0.009335106382978724,0.9618128059759112
35,342.40015150205414,0.009361702127659575,0.9517452805845973
36,350.80841713097306,0.009375000000000001,0.9459809276127232
37,360.3549703477389,0.009388297872340426,0.9397373247469194
38,371.0359394988168,0.009401595744680852,0.9330114824756552
39,382.82098718372225,0.009414893617021278,0.9258032196986771
40,389.11862034131724,0.00942154255319149,0.9219868127888053
41,395.68037825191396,0.009428191489361703,0.9180452500413128
42,402.4969507918954,0.009434840425531915,0.9139790191637057
43,409.5581750612916,0.00944148936170213,0.9097886011491707
44,416.8537154305707,0.009448138297872343,0.9054746019586162
45,424.3728076914461,0.009454787234042555,0.9010375936947149
46,432.104845250592,0.009461436170212768,0.8964782473179002
47,440.03911661989963,0.00946808510638298,0.8917971846302948
48,448.1652874590635,0.009474734042553192,0.8869951098930421
49,456.473132525186,0.009481382978723404,0.8820726730476479
50,473.59291839762506,0.00949468085106383,0.8719636835363888
51,491.311954096282,0.009507978723404257,0.8613989866877915
52,509.56507148533746,0.009521276595744681,0.8503841877325213
53,528.2928119642778,0.009534574468085106,0.8389252516594873
54,547.4409088965019,0.009547872340425532,0.8270286488334573
55,557.1556539526566,0.009554521276595746,0.8208656049204321
56,566.9590108257522,0.009561170212765958,0.8145927824232283
57,576.8452615030525,0.00956781914893617,0.8082112782350904
58,586.8088550820412,0.009574468085106383,0.8017222141666165
59,596.8444910789688,0.009581117021276595,0.7951268155649408
60,606.947013143054,0.009587765957446807,0.7884263456352645
61,617.1114782177465,0.00959441489361702,0.7816221761023184
62,627.3330713268829,0.009601063829787234,0.7747157276931037
63,637.6071634859978,0.009607712765957448,0.7677085332065136
64,647.9292453608489,0.00961436170212766,0.7606021840173179
65,658.2949753500008,0.009621010638297872,0.7533983865537086
66,668.7001281068531,0.009627659574468084,0.7460989153125821
67,679.1406312095904,0.009634308510638297,0.7387056641766122
68,689.6125226037216,0.009640957446808509,0.7312206062884423
69,700.111974091825,0.009647606382978721,0.7236458406514696
70,710.6352552977651,0.009654255319148935,0.7159835574851697
71,721.1787477220197,0.00966090425531915,0.7082360786663545
72,731.7389183642024,0.009667553191489361,0.7004058261047871
73,742.3123299595085,0.009674202127659574,0.6924953548978803
74,752.8956258711041,0.009680851063829786,0.6845073238220242
75,763.485538187964,0.009687499999999998,0.676444522022836
76,774.0788822020681,0.00969414893617021,0.6683098422308933
77,784.672561502516,0.009700797872340423,0.6601063025331527
78,795.263568860423,0.009707446808510637,0.6518370230049826
79,805.8489862958796,0.00971409574468085,0.6435052436859833
80,816.425989183567,0.009720744680851063,0.6351143046197901
81,826.9918403550588,0.009727393617021275,0.6266676602395046
82,837.5438963836185,0.009734042553191487,0.6181688620321645
83,858.6003501213695,0.009747340425531914,0.6011213065574437
84,879.5708691964118,0.00976063829787234,0.5839100335839503
85,921.2112046748839,0.00978723404255319,0.549453419658315
86,962.3185067160949,0.009813829787234041,0.5147195960523988
87,1002.7808386677979,0.009840425531914894,0.47998296936750456
88,1022.7301625127736,0.009853723404255318,0.46257720777616784
89,1042.4861650704663,0.009867021276595745,0.4452835890178101
90,1062.0416358599668,0.009880319148936171,0.42813895966865306
91,1081.391919923564,0.009893617021276595,0.4111812172475585
92,1100.5357226314122,0.00990691489361702,0.39444926644649536
93,1119.4760871165333,0.009920212765957446,0.377983632409785
94,1138.2214731185866,0.009933510638297872,0.36182684329717424
95,1156.7868066043702,0.009946808510638297,0.3460237685162745
96,1175.1943355056817,0.009960106382978721,0.3306216677668903
97,1193.4741076407533,0.009973404255319148,0.3156698388585451
98,1202.5800039765636,0.009980053191489362,0.3083626557981881
99,1211.6686960344882,0.009986702127659574,0.3011884520030722
100,1220.7459400095984,0.009993351063829786,0.2941535015388165
101,1229.8178321227092,0.009999999999999998,0.2872639380185194
102,1238.8907364254999,0.01000664893617021,0.2805256735214639
103,1247.971204366198,0.010013297872340423,0.27394432417072606
104,1257.0658860551948,0.010019946808510635,0.2675251181387495
105,1266.1814207406617,0.01002659574468085,0.26127281298682437
106,1275.3243341350455,0.010033244680851063,0.2551916007167283
107,1284.500903902944,0.010039893617021275,0.24928502507287634
108,1293.7170477097677,0.010046542553191488,0.2435558928296894
109,1302.9781704569637,0.0100531914893617,0.23800620041862902
110,1312.289049710385,0.010059840425531912,0.2326370615154953
111,1321.6536749008494,0.010066489361702126,0.22744865303963988
112,1331.0751403714162,0.01007313829787234,0.2224401694527187
113,1340.5554922944077,0.010079787234042552,0.21760979835733496
114,1350.0956456812148,0.010086436170212765,0.21295471170125835
115,1359.6952625645558,0.010093085106382977,0.20847108070762418
116,1369.3527171513356,0.01009973404255319,0.2041541130060152
117,1379.0650364434848,0.010106382978723403,0.1999981147366625
118,1388.8279428823546,0.010113031914893617,0.19599657938898424
119,1398.6358893757413,0.01011968085106383,0.19214230011414596
120,1408.4822027141352,0.010126329787234042,0.18842750891468849
121,1418.3592293569745,0.010132978723404254,0.18484403261654367
122,1428.2585768407478,0.010139627659574466,0.1813834686190364
123,1438.1713499769276,0.01014627659574468,0.1780373633930391
124,1458.0098971420869,0.010159574468085106,0.17168190988206297
125,1467.9119760020508,0.010166223404255319,0.1686301970173401
126,1477.7948430998433,0.010172872340425531,0.16566276939783842
127,1487.6515483732344,0.010179521276595743,0.16277340591974127
128,1497.4761111413327,0.010186170212765957,0.15995662665342084
129,1517.0144572207732,0.010199468085106383,0.15454231357672368
130,1536.382129922497,0.010212765957446808,0.14936872909880403
131,1555.5687033536592,0.010226063829787232,0.1444182546647136
132,1574.5713858534718,0.010239361702127659,0.1396800096760162
133,1593.3905240980464,0.010252659574468085,0.13514736589703658
134,1612.0256093640025,0.01026595744680851,0.1308159842866846
135,1630.4718291151012,0.010279255319148936,0.12668244468642087
136,1648.7170239895177,0.010292553191489362,0.12274334858485139
137,1666.7390814060602,0.010305851063829786,0.11899475557459509
138,1684.5039725774113,0.010319148936170213,0.11543185917132744
139,1701.9646462014355,0.010332446808510639,0.11204884551789662
140,1719.0608641615024,0.010345744680851063,0.10883889484179403
141,1735.7199085320785,0.01035904255319149,0.10579429161688997
142,1751.8579753146325,0.010372340425531916,0.10290661380977155
143,1767.3820180450102,0.01038563829787234,0.10016697442870733
144,1774.8747894696844,0.010392287234042553,0.09884674063795351
145,1782.1753044955508,0.010398936170212767,0.0975605149897676
